258,马男波杰克,12话 , 2014年8月22日 ,,8.1,232人
259,辉夜姬物语,,2013年11月23日 ,,8.0,735人
260,勇者王GaoGaiGar Final Grand Glorious Gathering,12话 , 2005年4月11日 ,,8.2,143人
261,夏娃的时间,6话 , 2008年8月1日 ,,7.9,1649人
262,疯狂动物城,1话 , 2016年3月4日 , Byron Howard 、 Rich Moore 、,7.9,1944人
263,传说巨神伊迪安 发动篇,,1982年7月10日 ,,8.2,112人
264,少年同盟,13话 , 2011年10月3日 , 神戸守 、 堀田きいち（掲載 月刊「Gファンタジー」スクウェア・エニックス刊） 、,7.9,2266人
265,银魂剧场版 完结篇 万事屋永不落,,2013年7月6日 , 空知英秋 、,7.9,1820人
266,机动警察,47话 , 1989年10月11日 , 吉永尚之 、 ヘッドギア 、,8.0,419人
267,夏娃的时间 剧场版,1话 , 2010年3月6日 ,,7.9,1615人
268,偶像大师,26话 , 2011年7月7日 , バンダイナムコゲームス 、,7.9,2527人
269,JOJO的奇妙冒险 幻影血脉,,2007年2月17日 ,,8.0,286人
270,有顶天家族,13话 , 2013年7月7日 , 吉原正行 、 川面恒介 、,7.9,2975人
271,圣母在上 第3季,5话 , 2006年11月29日 , 今野緒雪 、 松島晃 、,8.0,357人
272,少女与战车 最终章 第1话,,2017年12月9日 ,,7.9,772人
273,猎人,148话 , 2011年10月2日 ,,7.9,2200人
274,月刊少女野崎君,12话 , 2014年7月6日 ,,7.9,6595人
275,天元突破红莲螺岩 红莲篇,1话 , 2008年9月6日 , 今石洋之 、 GAINAX・中島かずき 、 錦織敦史 、,7.9,1275人
276,幽游白书,112话 , 1992年10月10日 , 阿部記之 、 冨樫義博 、 山沢実（1-15話）、北山真理、大西雅也（16-112話） 、,7.9,1032人
277,全金属狂潮 The Second Raid,13话 , 2005年7月13日 , 武本康弘 、 賀東招二 、 堀内修 、,7.9,2766人
278,玛丽和马克思,1话 , 2009年4月9日 , Adam Elliot 、,8.0,256人
279,热带雨林的爆笑生活,26话 , 2001年4月3日 ,,7.9,1659人
280,剑风传奇 黄金时代篇III 降临,1话 , 2013年2月1日 ,,7.9,756人
281,最终流放,26话 , 2003年4月7日 , 千明孝一 、 GONZO 、,7.9,1349人
282,小魔女DoReMi 大合奏,51话 , 2002年2月3日 , 東堂いづみ（擬人名称） 、,8.2,119人
283,侧耳倾听,1话 , 1995年7月15日 , 近藤喜文 、,7.9,1574人
284,星界的纹章,13话 , 1999年1月12日 , 長岡康史 、 森岡浩之（ハヤカワ文庫刊） 、,8.0,301人
285,我们仍未知道那天所看见的花的名字。,11话 , 2011年4月14日 , 超平和バスターズ 、,7.9,10108人
286,月色真美,12话 , 2017年4月6日 , 岸誠二 、,7.9,2862人
287,THE BIG-O,26话 , 1999年10月13日 , 片山一良 、 矢立肇、片山一良 、 さとうけいいち 、,8.0,371人
288,超智游戏,25话 , 2008年10月7日 , 佐藤雄三 、 甲斐谷忍 、,7.9,792人
289,剧场版 吹响！悠风号～想要传达的旋律～,1话 , 2017年9月30日 , 小川太一 、 武田綾乃（宝島社文庫「響け！ユーフォニアム」シリーズ） 、 池田晶子 、,8.0,322人
290,猎人 OVA3,14话 , 2004年3月3日 , 冨樫義博 、,7.9,584人
291,热带雨林的爆笑生活FINAL,14话 , 2003年12月21日 , 水岛努 、 金田一莲十郎 、,7.9,646人
292,南方公园 第17季,10话 , 2013年9月25日 ,,8.0,221人
294,银魂剧场版 新译红樱篇,,2010年4月24日 , 高松信司 、 空知英秋 、 竹内进二 、,7.9,2418人
295,希德尼娅的骑士 第九惑星战役,12话 , 2015年4月10日 ,,7.9,1959人
296,猎人 OVA2,8话 , 2003年2月5日 , 冨樫義博 、,7.9,614人
297,热带雨林的爆笑生活DELUXE,12话 , 2002年8月25日 ,,7.9,668人
298,秀逗魔导士,26话 , 1995年4月7日 , 渡部高志 、 神坂一 、 宮田奈保美 、,7.9,983人
299,苍穹之法芙娜 EXODUS 第2期,13话 , 2015年10月2日 , 羽原信義 、 XEBEC 、,7.9,483人
300,凉宫春日的忧郁 2009,28话 , 2009年4月2日 , 武本康弘（团长辅佐） 、,7.9,5688人
301,赌博默示录 破戒录篇,26话 , 2011年4月5日 ,,7.9,1426人
302,TIGER & BUNNY,25话 , 2011年4月2日 , さとうけいいち 、,7.9,2387人
303,剑豪生死斗,12话 , 2007年7月19日 , 浜崎博嗣 、 南條範夫「駿河城御前試合」／山口貴由（月刊『チャンピオンRED』連載中） 、 筱雅律 、,7.9,460人
304,吸血鬼猎人D,,2000年8月25日 ,,7.9,742人
305,兽娘动物园,12话 , 2017年1月10日 , たつき 、 けものフレンズプロジェクト 、,7.9,2533人
306,机动战士高达UC,7话 , 2010年3月12日 , 古橋一浩 、 高橋久美子 、,7.9,1900人
307,战斗妖精雪风,5话 , 2002年8月25日 , 大倉雅彦 、 神林長平 、 多田由美 、,7.9,942人
308,空之境界 第四章 伽蓝之洞,1话 , 2008年5月24日 , 滝口禎一 、 奈須きのこ 、,7.9,3961人
309,轻音少女 剧场版,1话 , 2011年12月3日 , 山田尚子 、 かきふらい（芳文社「まんがタイムきらら」連載） 、 堀口悠紀子 、,7.9,3076人
310,四叶游戏,50话 , 2009年4月5日 , 関田修 、 あだち充 、 近藤優次 、,7.9,601人
311,阿基拉,1话 , 1988年7月16日 , 大友克洋 、,7.9,1221人
312,游戏王－怪兽之决斗,224话 , 2000年4月18日 , 杉島邦久 、 高橋和希 、,7.9,1179人
313,人类衰退之后,12话 , 2012年7月1日 , 岸誠二 、 田中ロミオ 、,7.9,3542人
314,HUGtto！光之美少女,,2018年2月4日 ,,8.3,79人
315,AIR 夏季篇,2话 , 2005年8月28日 , 石原立也 、 荒谷朋恵 、,7.9,2171人
316,摇滚新乐团,26话 , 2004年10月6日 , 小林治 、 堀元宣、小林治 、,7.9,414人
317,宝石之国,12话 , 2017年10月7日 , 京極尚彦 、 市川春子（講談社「アフタヌーン」連載） 、 西田亜沙子 、,7.9,2851人
318,银魂 JUMP动画巡回展 2005,1话 , 2005年9月24日 , 空知英秋 、,7.9,566人
319,×××HOLiC,24话 , 2006年4月6日 , CLAMP 、,7.9,2002人
320,剑风传奇,25话 , 1997年10月7日 ,,7.9,498人
321,数码暴龙03驯兽师之王,51话 , 2001年4月1日 , 本乡邵由 、 中鶴勝祥 、,7.9,1051人
322,神枪少女,13话 , 2003年10月8日 , 浅香守生 、 相田裕 、,7.9,1121人
323,李献计历险记,1话 , 2009年12月7日 , 李阳 、 李阳 、,7.9,1137人
324,俗・再见绝望先生,13话 , 2008年1月5日 , 新房昭之 、 久米田康治 、,7.9,1778人
325,空之境界 未来福音,,2013年9月28日 , 奈須きのこ 、,7.9,2173人
326,黑礁 Roberta’s Blood Trail,5话 , 2010年7月17日 , 片渕須直 、 広江礼威（小学館刊『月刊サンデージェネックス』連載） 、 筱雅律 、,7.9,1564人
327,乌龙派出所,373话 , 1996年6月16日 , やすみ哲夫→三沢伸→高松信司→高本宣弘→鴫野彰 、,8.3,71人
328,马男波杰克2,12话 , 2015年7月17日 ,,8.1,138人
329,重金属摇滚双面人,12话 , 2008年8月8日 ,,7.9,494人
330,星界的战旗II,10话 , 2001年7月11日 , 長岡康史 、 森岡浩之（ハヤカワ文庫刊） 、,8.0,181人
331,向阳素描×蜂窝,12话 , 2012年10月4日 , 新房昭之 、,7.9,486人
332,伤物语II 热血篇,1话 , 2016年8月19日 ,,7.8,1309人
333,幸运星 OVA,1话 , 2008年9月26日 ,,7.8,2062人
334,圣母在上 第4季,13话 , 2009年1月3日 , 松島晃 、,7.9,382人
335,圣母在上 春,13话 , 2004年7月7日 , 松島晃 、,7.9,428人
336,搞笑漫画日和＋,26话 , 2010年1月4日 , 大地丙太郎 、 増田こうすけ（集英社『ジャンプスクエア』连载） 、,7.8,1402人
337,斗牌传说,26话 , 2005年10月4日 , 佐藤雄三 、 福本伸行 、,7.9,761人
338,葫芦兄弟,13话 , 1986年 ," 胡进庆 , 葛桂云 、",7.8,1688人
339,草莓棉花糖,12话 , 2005年7月14日 , 佐藤卓哉 、 ばらスィー 、,7.8,1844人
340,来来猫,50话 , 2009-07-05 , 大地丙太郎 、 くるねこ大和「くるねこ」（エンターブレイン刊) 、,8.0,220人
341,哈尔的移动城堡,1话 , 2004年11月20日 , 宮崎駿 、 ダイアナ・ウィン・ジョーンズ 、,7.8,3187人
342,再见绝望先生,12话 , 2007年7月7日 , 新房昭之 、 久米田康治 、,7.8,2694人
343,阿滋漫画大王,26话 , 2002年4月8日 , 錦織博 、 あずまきよひこ（メディアワークス刊『月刊電撃大王』） 、,7.8,1188人
344,真盖塔机器人 世界最后之日,13话 , 1998年8月25日 , 川越淳 、 永井豪 、,7.9,297人
345,玲音,13话 , 1998年7月6日 , 中村隆太郎 、 岸田隆宏 、,7.8,1235人
346,我的英雄学院 第三季,25话 , 2018年4月7日 ,,7.9,642人
347,轻音少女,14话 , 2009年4月2日 , 山田尚子 、 かきふらい（月刊「まんがタイムきらら」連載中） 、 堀口悠紀子 、,7.8,6969人
348,魔法少女小圆 剧场版 [前篇] 起始的物语,,2012年10月6日 , 宮本幸裕 、 Magica Quartet 、 岸田隆宏、谷口淳一郎 、,7.8,1882人
349,你看起来很好吃,1话 , 2010年10月16日 ,,7.8,1336人
350,进击的巨人,25话 , 2013年4月6日 ,,7.8,8030人
351,鲁邦三世,26话 , 2015年8月30日（意大利） , 横堀久雄 、,7.9,347人
352,希德尼娅的骑士,12话 , 2014年4月10日 ,,7.8,2458人
353,东方活动写真馆,6话 , 2009年4月26日 ,,7.9,292人
354,莉兹与青鸟,1话 , 2018年4月21日 , 山田尚子 、 武田綾乃（宝島社文庫「響け！ユーフォニアム 北宇治高校吹奏楽部、波乱の第二楽章」） 、 西屋太志 、,8.1,112人
355,小马驹G4 第三季,13话 , 2012年11月10日 ,,8.0,141人
356,来来猫 第二季,50话 , 2010年7月3日 , 大地丙太郎 、 くるねこ大和（「くるねこ」／エンターブレイン刊） 、,8.0,193人
357,降世神通：最后的气宗 第一季,20话 , 2005年2月21日 , Michael Dante DiMartino、Bryan Konietzko 、,7.9,354人
358,妖精森林的小不点,13话 , 2018年1月12日 ,,7.8,830人
359,×××HOLiC 笼,1话 , 2010年4月23日 , 水島努 、 『XXXHOLiC』CLAMP（講談社『ヤングマガジン』連載） 、 黄瀬和哉 、,7.8,1027人
360,灵能百分百,12话 , 2016年7月11日 , 立川譲 、 ONE（小学館「マンガワン」連載中） 、,7.8,2919人
361,猫汤,1话 , 2001年2月21日 ,,7.8,982人
362,铳墓,26话 , 2003年10月6日 , 都留稔幸 、 内藤泰弘、レッド・エンタテインメント 、,7.8,552人
363,狼与香辛料,13话 , 2008年1月8日 , 高橋丈夫 、 支倉凍砂 、,7.8,4188人
364,现视研2,12话 , 2007年10月9日 , よしもときんじ 、 木尾士目 、,7.8,1349人
365,鲁邦三世：卡里奥斯特罗城,,1979年12月15日 , 宮崎駿 、,7.9,317人
367,重启咲良田,24话 , 2017年4月5日 , 川面真也 、 河野裕 「サクラダリセット」シリーズ（角川文庫、角川スニーカー文庫） 、 下谷智之 、,7.8,1146人
368,剑风传奇 黄金时代篇II 多尔多雷攻略,1话 , 2012年6月23日 ,,7.8,761人
369,小马驹G4 第五季,26话 , 2015年4月4日 ,,8.1,105人
370,听到涛声,1话 , 1993年5月5日 , 望月智充 、 氷室冴子 、,7.8,968人
371,南方公园 第14季,14话 , 2010年3月17日 ,,8.0,139人
372,勇者王GaoGaiGar,49话 , 1997年2月1日 , 米たにヨシトモ 、 矢立肇 、 木村貴宏 、,7.9,219人
373,魔卡少女樱 被封印的卡片,,2000年7月15日 , 浅香守生 、 CLAMP 、,7.8,1363人
374,狱・再见绝望先生,3话 , 2008年10月17日 , 新房昭之 、 久米田康治 、,7.8,992人
376,银河铁道999,113话 , 1978年9月14日 , 松本零士 、 荒木伸吾（初期数話のみ）、湖川滋（湖川友謙）（31話からクレジット表記が滋から「友謙」に変更） 、,8.1,83人
377,全金属狂潮,24话 , 2002年1月15日 ,,7.8,3222人
378,好想告诉你 第二季,12话 , 2011年1月4日 , 柴田由香 、,7.8,2464人
379,Heart Catch光之美少女 超级时尚秀在花之都...真的吗！？,,2010年10月30日 ,,7.9,234人
380,星界的战旗III,2话 , 2005年8月26日 , 長岡康史 、 森岡浩之（ハヤカワ文庫刊） 、,8.0,144人
381,现视研,12话 , 2004年10月10日 , 池端隆史 、 木尾士目 、,7.8,1657人
383,魔法少女奈叶A's,13话 , 2005年10月1日 , 都築真紀 、,7.8,1612人
384,Kanon,24话 , 2006年10月5日 , 石原立也 、 Visual Art's、Key 、 池田和美 、,7.8,3388人
385,元气囝仔,12话 , 2014年7月5日 , ヨシノサツキ 、,7.8,2302人
386,忏・再见绝望先生,13话 , 2009年7月4日 , 新房昭之 、 久米田康治 、,7.8,1445人
387,飞出个未来 第1季,13话 , 1999-03-28 ,,8.1,84人
388,凡尔赛玫瑰,40话 , 1979年10月10日 ,,8.1,86人
389,罗德斯岛战记,13话 , 1990年6月30日 , 永丘昭典、牧野滋人、山田勝久、竜大司、水野カズノリ（水野和則）、さかいあきお、川崎博嗣 、 安田均、水野良 、,7.8,440人
390,交响情人梦 巴黎篇,11话 , 2008年10月9日 , 今千秋 、 二ノ宮知子 、 島村秀一 、,7.8,1037人
391,有顶天家族2,12话 , 2017年4月9日 , 吉原正行 、 森見登美彦 (『有頂天家族 二代目の帰朝』幻冬舎) 、 川面恒介 、,7.8,1158人
392,心理测量者,22话 , 2012年10月11日 , 浅野恭司 、,7.8,5870人
393,闪电十一人,127话 , 2008年10月5日 , 秋山勝仁 、 レベルファイブ 、 池田裕治、井ノ上ユウ子 、,7.9,279人
394,食灵-零-,12话 , 2008年10月5日 , あおきえい 、 瀬川はじめ（月刊「少年エース」連載、角川コミックス・エース刊） 、 堀内修 、,7.8,3092人
395,幻想曲2000,,1999年12月17日 , James Algar 、 Gaëtan Brizzi 、,8.3,56人
396,王立宇宙军 欧尼亚米斯之翼,1话 , 1987年3月14日 , 山賀博之 、 貞本義行 、,7.8,532人
397,幻想万华镜 春雪异变之章,1话 , 2011年8月13日 ,,7.8,1537人
398,日常 （ETV版）,12话 , 2012年1月7日 ,,7.8,669人
399,相聚一刻,96话 , 1986年3月26日 , やまざきかずお（第1話 - 第26話）→安濃高志（第27話 - 第52話）→吉永尚之（第53話 - 第96話） 、 高橋留美子 、 もりやまゆうじ（第1話 - 第26話）→高田明美（第27話 - 第96話） 、,7.9,160人
400,浪客剑心,94话 , 1996年1月10日 , :濱洲英喜→室井ふみえ 、,7.8,1135人
401,玉子爱情故事,1话 , 2014年4月26日 ,,7.8,2451人
402,忏・再见绝望先生 番外地,2话 , 2009年11月17日 , 新房昭之 、 久米田康治 、 守岡英行 、,7.8,571人
403,马男波杰克3,12话 , 2016年7月22日 ,,8.0,123人
404,寄生兽 生命的准则,24话 , 2014年10月8日 ,,7.8,4145人
405,圣母在上,13话 , 2004年1月7日 , 今野緒雪 、 松島晃 、,7.8,594人
406,RWBY预告片,4话 , 2012年11月7日 ,,7.8,687人
407,此时此刻的我,13话 , 1999年10月14日 ,,7.8,665人
408,我的三体 罗辑传,11话 , 2016-06-09 ,,7.9,128人
409,精灵宝可梦,276话 , 1997-04-01 , 日高政光 、 一石小百合 、,7.8,1568人
410,宇宙战舰大和号2199 第四章「银河边境的攻防」,4话 , 2013年1月12日 ,,7.9,140人
411,好想告诉你,25话 , 2009年10月6日 , 柴田由香 、,7.7,3201人
412,轻音少女 第二季,27话 , 2010年4月6日 , 山田尚子 、 かきふらい 、 堀口悠紀子 、,7.7,5312人
413,刀语,12话 , 2010年1月25日 ,,7.7,2621人
414,空之境界 未来福音 extra chorus,,2013年9月28日 ,,7.8,1579人
415,飞屋环游记,1话 , 2009-08-04(中国大陆) , 2009-05-29(美国) 、,7.8,1525人
416,草莓棉花糖 OVA 第1期,3话 , 2007年2月23日 , 佐藤卓哉 、 ばらスィー 、,7.8,798人
417,九色鹿,,1981 , 钱家骏、戴铁郎 、 胡永凯 、,7.8,710人
418,玉响～毕业写真～,4话 , 2015年5月8日 ,,7.8,275人
419,魔女宅急便,1话 , 1989年7月29日 , 宮崎駿 、 角野栄子 、 近藤勝也 、,7.8,2064人
420,机动警察 东京毁灭战,,1989年7月15日 , 押井守 、,7.8,378人
421,向阳素描×365,14话 , 2008年7月3日 , 新房昭之 、 蒼樹うめ 、,7.8,647人
422,金田一少年事件簿,148话 , 1997年4月7日 ,,7.8,403人
423,战国鬼才传,39话 , 2011年4月7日 , 真下耕一 、 山田芳裕 、,7.8,359人
424,灰羽联盟,13话 , 2002年10月9日 ,,7.7,1096人
425,偶像大师 剧场版 向着光辉的彼岸！,1话 , 2014年1月25日 ,,7.8,983人
426,名侦探柯南 贝克街的亡灵,1话 , 2002年4月20日 , こだま兼嗣 、 青山剛昌 、 須藤昌朋 、,7.7,2429人
427,飞跃巅峰！剧场版,1话 , 2006年10月1日 , 庵野秀明 、 岡田斗司夫 、,7.8,282人
428,×××HOLiC・笼 徒梦,1话 , 2011年3月9日 , 水島努 、 CLAMP 、 黄瀬和哉 、,7.8,767人
429,伪物语,11话 , 2012年1月7日 , 新房昭之 、,7.7,5415人
430,超时空要塞Plus 剧场版,1话 , 1995年10月7日 ,,7.8,221人
431,苍穹之法芙娜 RIGHT OF LEFT,1话 , 2005年12月29日 , XEBEC 、 平井久司 、,7.8,585人
432,NHK15个动画短片,15话 , 2007年5月7日 ,,7.7,1153人
433,萤火虫之墓,1话 , 1988年4月16日 , 野坂昭如 、,7.7,1848人
434,放浪男孩,11话 , 2011年1月13日 , あおきえい 、 志村貴子 、 牧野竜一 、,7.8,1655人
435,江户盗贼团五叶,12话 , 2010年4月15日 , 望月智充 、 オノ・ナツメ（月刊IKKI／小学館刊） 、,7.8,1072人
436,向阳素描×☆☆☆,12话 , 2010年1月7日 , 新房昭之 、 蒼樹うめ 、 伊藤良明 、,7.8,596人
437,银河铁道999 剧场版,,1979年8月4日 ,,8.2,54人
438,探险活宝 第一季,26话 , 2010年4月5日 ,,7.9,143人
439,女仆咖啡厅,12话 , 2010年10月7日 , 石黒正数（少年画報社、月刊『ヤングキングアワーズ』連載） 、 山村洋貴 、,7.7,1885人
440,高智能方程式：SIN,5话 , 1998年12月21日 , 福田己津央 、 矢立肇 、 久行宏和 、,7.8,279人
441,南方公园 第11季,14话 , 2007年3月7日 ,,8.0,102人
442,秀逗魔导士TRY,26话 , 1997年4月4日 , 渡部高志 、 神坂一 、 宮田奈保美 、,7.8,532人
443,南家三姐妹 我回来了,13话 , 2013年1月5日 , 川口敬一郎 、,7.7,2082人
444,银河英雄传说外传 螺旋迷宫,14话 , 1999年12月24日 ,,8.1,65人
445,查理布朗和史努比,18话 , 1983年9月 , 查尔斯•舒尔茨 、,7.8,200人
446,彩虹小马：友情就是魔法,52话 , 2013年4月2日 ,,7.9,110人
447,心理测量者 新编集版,11话 , 2014年7月10日 ,,7.7,1218人
448,东之伊甸,11话 , 2009年4月9日 , 神山健治 、 神山健治 、 森川聡子 、,7.7,3469人
449,黑塔利亚 第2期,26话 , 2009年7月27日 , 日丸屋秀和「黑塔利亚 Axis Powers」（幻冬舍漫画刊） 、 河南正昭 、,7.7,1515人
450,不可思议的教室,26话 , 2005年7月3日 , 新房昭之 、 氷川へきる 、 大田和寛 、,7.8,644人
451,游戏王5D's,154话 , 2008年4月2日 , 小野勝巳 、 高橋和希 スタジオ・ダイス 、 丸山修二 、,7.7,628人
452,头脑特工队,1话 , 2015年6月19日(美国) 2015年10月6日(中国) , Pete Docter 、,7.8,533人
453,变形金刚G1,98话 , 1984年9月17日 ,,7.9,126人
454,Go! Princess 光之美少女,50话 , 2015年2月1日 ,,7.8,194人
455,光之美少女全明星DX3 传达到未来！连结世界☆彩虹之花！,,2011年3月19日 ,,7.8,175人
456,草莓棉花糖 OVA 第2期,2话 , 2009年1月23日 , 佐藤卓哉 、 ばらスィー 、,7.7,826人
457,第一神拳,76话 , 2000年10月3日 , 西村聡 、 杉浦幸次 、,8.0,86人
